 DEPTH,BIT,BVOL,CAL,CNC,CVOL,DT,GR,PE,RD,RMSL,RS,SPBR,ZCOR,ZDEN,SPD,TTEN
1479.35,8.5,7.613,8.671,28.368,2.264,92.472,81.004,1.948,15.765,1.27,11.487,36.122,0.074,2.369,8.526,3486.193
1479.42,8.5,7.61,8.672,28.348,2.263,92.616,75.445,1.961,15.676,1.041,11.385,36.806,0.064,2.346,8.525,3487.275
1479.5,8.5,7.607,8.673,28.718,2.262,92.838,72.623,1.939,15.574,0.937,11.321,37.472,0.122,2.327,8.526,3488.119
1479.58,8.5,7.604,8.674,28.627,2.261,92.803,72.577,2.039,15.55,0.891,11.316,38.087,0.065,2.31,8.526,3491.192
1479.65,8.5,7.601,8.676,27.862,2.26,92.316,74.999,2.013,15.716,0.855,11.372,38.611,0.101,2.305,8.527,3496.452
1479.73,8.5,7.598,8.676,26.312,2.259,91.527,78.41,2.06,16.173,0.804,11.47,39.026,0.036,2.296,8.527,3501.357
1479.8,8.5,7.596,8.676,25.373,2.258,90.832,81.066,1.786,16.974,0.737,11.562,39.344,0.03,2.302,8.527,3502.22
1479.88,8.5,7.593,8.674,25.744,2.257,90.534,81.04,1.758,18.085,0.671,11.6,39.578,0.07,2.31,8.528,3496.362
1479.96,8.5,7.59,8.671,27.066,2.256,90.651,78.262,1.456,19.37,0.628,11.557,39.729,0.069,2.32,8.528,3483.712
1480.03,8.5,7.587,8.667,27.454,2.255,91.042,72.366,1.635,20.607,0.616,11.441,39.819,0.077,2.321,8.529,3466.74
1480.11,8.5,7.584,8.663,26.221,2.254,91.637,64.289,1.495,21.525,0.627,11.282,39.863,0.045,2.321,8.53,3449.047
1480.19,8.5,7.581,8.661,24.517,2.253,92.48,55.551,1.537,21.878,0.639,11.104,39.875,0.052,2.318,8.532,3434.209
1480.26,8.5,7.578,8.66,23.571,2.252,93.568,47.083,1.505,21.508,0.622,10.905,39.861,0.033,2.313,8.532,3424.855
1480.34,8.5,7.575,8.661,24.325,2.251,94.742,40.764,1.628,20.412,0.573,10.653,39.789,0.054,2.302,8.533,3421.941
1480.41,8.5,7.572,8.662,25.291,2.25,95.789,37.212,1.507,18.749,0.516,10.323,39.651,0.085,2.295,8.533,3424.359
1480.49,8.5,7.569,8.664,24.691,2.249,96.653,36.809,1.49,16.808,0.475,9.925,39.44,0.076,2.283,8.533,3429.345
1480.57,8.5,7.567,8.664,23.192,2.248,97.422,38.929,1.436,14.928,0.452,9.525,39.13,0.072,2.27,8.533,3433.601
1480.64,8.5,7.564,8.664,22.706,2.247,98.087,41.759,1.597,13.404,0.442,9.216,38.737,0.098,2.252,8.533,3434.766
1480.72,8.5,7.561,8.664,24.133,2.246,98.464,43.893,1.647,12.422,0.434,9.081,38.306,0.1,2.248,8.532,3432.046
1480.8,8.5,7.558,8.664,27.138,2.245,98.453,46.343,1.847,12.038,0.432,9.156,37.876,0.063,2.243,8.532,3426.058
1480.87,8.5,7.555,8.665,30.947,2.244,98.229,50.955,2.202,12.232,0.434,9.438,37.483,0.067,2.255,8.531,3418.579
1480.95,8.5,7.552,8.667,34.62,2.243,98.056,58.096,2.705,12.978,0.437,9.911,37.155,0.118,2.301,8.531,3411.733
1481.02,8.5,7.549,8.669,38.108,2.242,97.939,67.047,3.267,14.308,0.462,10.595,36.893,0.246,2.36,8.531,3407.144
1481.1,8.5,7.546,8.67,40.646,2.241,97.556,75.606,3.295,16.301,0.55,11.581,36.685,0.187,2.427,8.53,3405.724
1481.18,8.5,7.543,8.67,41.998,2.24,96.608,82.72,3.277,18.965,0.801,13.007,36.548,0.017,2.463,8.53,3407.988
1481.25,8.5,7.54,8.669,43.777,2.239,95.19,88.896,2.66,22.088,1.526,14.921,36.483,0.026,2.503,8.529,3413.511
1481.33,8.5,7.538,8.669,45.18,2.238,93.683,94.481,2.62,25.169,3.849,17.14,36.457,-0.026,2.504,8.528,3420.969
1481.4,8.5,7.535,8.67,44.443,2.237,92.362,99.131,2.252,27.535,7.655,19.227,36.434,0.004,2.523,8.528,3428.316
1481.48,8.5,7.532,8.672,42.617,2.236,91.206,101.907,2.494,28.613,7.705,20.639,36.363,0.02,2.503,8.527,3433.009
1481.56,8.5,7.529,8.674,39.636,2.235,90.063,101.117,2.32,28.185,7.17,20.981,36.162,0.04,2.486,8.527,3432.771
1481.63,8.5,7.526,8.674,36.141,2.234,88.89,95.884,2.201,26.498,5.956,20.188,35.804,0.045,2.456,8.528,3426.987
1481.71,8.5,7.523,8.673,33.285,2.233,87.822,87.36,1.934,24.141,4.064,18.557,35.332,0.089,2.435,8.528,3417.277
1481.79,8.5,7.52,8.671,30.733,2.232,87.047,77.386,2.341,21.783,2.462,16.603,34.787,0.053,2.397,8.529,3407.248
1481.86,8.5,7.517,8.668,29.017,2.231,86.673,67.93,2.481,19.909,1.594,14.817,34.195,0.055,2.381,8.53,3401.13
1481.94,8.5,7.514,8.666,27.52,2.23,86.681,60.354,2.658,18.713,1.192,13.505,33.566,0.105,2.376,8.531,3402.11
1482.01,8.5,7.511,8.665,25.738,2.229,86.948,54.292,2.323,18.166,1.051,12.761,32.885,0.043,2.374,8.531,3410.921
1482.09,8.5,7.509,8.666,24.878,2.228,87.302,49.449,2.13,18.136,1.076,12.552,32.114,0.045,2.365,8.531,3425.819
1482.17,8.5,7.506,8.668,25.589,2.227,87.635,46.982,2.1,18.473,1.188,12.809,31.253,0.02,2.352,8.531,3442.894
1482.24,8.5,7.503,8.67,27.153,2.226,87.988,47.288,2.221,19.032,1.232,13.441,30.353,0.061,2.35,8.531,3457.125
1482.32,8.5,7.5,8.671,28.335,2.225,88.458,49.693,2.314,19.658,1.119,14.313,29.455,0.028,2.356,8.531,3464.288
1482.4,8.5,7.497,8.669,29.54,2.224,89.032,53.421,2.155,20.199,0.983,15.239,28.585,0.069,2.384,8.531,3462.548
1482.47,8.5,7.494,8.666,31.541,2.223,89.576,58.535,2.003,20.549,0.942,16.046,27.763,0.114,2.404,8.531,3453.123
1482.55,8.5,7.491,8.662,34.165,2.222,89.974,64.534,1.855,20.689,1.038,16.628,26.998,0.061,2.419,8.532,3439.976
1482.62,8.5,7.488,8.659,36.875,2.221,90.2,70.201,1.967,20.689,1.316,16.988,26.298,0.01,2.413,8.533,3428.768
1482.7,8.5,7.485,8.658,37.711,2.22,90.232,74.267,2.102,20.679,1.864,17.217,25.699,0.033,2.413,8.534,3424.189
1482.78,8.5,7.482,8.659,37.302,2.219,89.973,76.485,2.703,20.783,2.852,17.44,25.223,0.033,2.41,8.535,3427.627
1482.85,8.5,7.48,8.663,36.647,2.218,89.312,78.2,3.308,21.071,4.485,17.743,24.852,0.091,2.44,8.535,3436.693
1482.93,8.5,7.477,8.67,35.898,2.217,88.283,80.237,4.317,21.559,6.464,18.148,24.565,0.13,2.485,8.534,3446.628
1483,8.5,7.474,8.677,36.316,2.216,87.131,80.797,3.851,22.208,7.584,18.625,24.32,0.12,2.54,8.534,3452.69
1483.08,8.5,7.471,8.685,37.809,2.215,86.157,78.277,3.26,22.942,7.438,19.106,24.057,0.017,2.575,8.534,3452.733
1483.16,8.5,7.468,8.691,37.908,2.214,85.521,73.527,2.475,23.679,6.9,19.518,23.725,-0.027,2.581,8.535,3448.366
1483.23,8.5,7.465,8.693,35.27,2.213,85.193,68.599,2.234,24.367,5.986,19.819,23.325,-0.022,2.569,8.537,3443.85
1483.31,8.5,7.462,8.693,31.826,2.212,85.054,64.934,2.293,25.003,4.704,20.014,22.881,-0.015,2.537,8.538,3443.563
1483.39,8.5,7.459,8.691,28.344,2.211,85.024,62.837,2.277,25.613,3.502,20.152,22.414,0.068,2.51,8.539,3449.258
1483.46,8.5,7.456,8.69,25.409,2.21,85.096,61.566,2.091,26.223,2.596,20.289,21.964,0.047,2.474,8.54,3458.621
1483.54,8.5,7.453,8.691,23.832,2.209,85.245,59.23,1.881,26.852,1.967,20.478,21.554,0.03,2.456,8.54,3466.609
1483.61,8.5,7.45,8.695,23.776,2.208,85.363,55.938,2.052,27.509,1.59,20.763,21.168,0.076,2.444,8.539,3468.786
1483.69,8.5,7.448,8.7,24.834,2.207,85.327,52.488,2.256,28.183,1.413,21.174,20.811,0.035,2.436,8.539,3463.979
1483.77,8.5,7.445,8.705,26.37,2.206,85.123,49.719,2.167,28.828,1.369,21.713,20.471,0.051,2.43,8.539,3454.951
1483.84,8.5,7.442,8.705,27.244,2.205,84.909,48.233,2.079,29.35,1.387,22.33,20.147,0.063,2.415,8.539,3446.884
1483.92,8.5,7.439,8.701,27.325,2.204,84.946,47.735,2.1,29.617,1.379,22.903,19.835,0.087,2.412,8.54,3444.219
1484,8.5,7.436,8.693,27.84,2.203,85.436,47.781,2.128,29.499,1.324,23.274,19.553,0.072,2.411,8.541,3448.216
1484.07,8.5,7.433,8.683,28.751,2.202,86.367,49.789,2.066,28.928,1.284,23.304,19.34,0.116,2.415,8.541,3456.708
1484.15,8.5,7.43,8.674,29.826,2.201,87.51,56.847,1.955,27.938,1.319,22.938,19.213,0.096,2.414,8.541,3464.83
1484.22,8.5,7.427,8.666,31.451,2.2,88.558,68.064,2.066,26.673,1.451,22.236,19.202,0.049,2.418,8.54,3467.046
1484.3,8.5,7.424,8.66,34.006,2.199,89.312,79.487,2.24,25.336,1.713,21.348,19.342,0.067,2.441,8.54,3460.365
1484.38,8.5,7.421,8.655,37.867,2.198,89.774,87.645,3.262,24.102,2.225,20.443,19.626,0.067,2.483,8.54,3445.632
1484.45,8.5,7.418,8.652,43.494,2.197,90.064,90.965,4.312,23.062,3.231,19.636,20.041,0.073,2.54,8.541,3426.969
1484.53,8.5,7.415,8.651,49.825,2.196,90.276,90.959,4.837,22.221,5.112,18.97,20.556,0.125,2.605,8.542,3409.868
1484.61,8.5,7.413,8.654,52.927,2.195,90.404,90.306,3.82,21.538,7.695,18.434,21.127,0.091,2.657,8.542,3399.274
1484.68,8.5,7.41,8.66,50.155,2.194,90.399,89.885,3.132,20.958,9.336,17.995,21.718,-0.108,2.655,8.542,3397.604
1484.76,8.5,7.407,8.665,44.488,2.193,90.259,90.245,2.589,20.449,9.873,17.631,22.312,-0.065,2.635,8.54,3403.918
1484.83,8.5,7.404,8.668,39.938,2.192,90.068,92.693,2.623,20.008,10.168,17.337,22.886,-0.005,2.569,8.539,3413.985
1484.91,8.5,7.401,8.67,37.173,2.191,89.914,96.937,2.508,19.653,9.71,17.127,23.418,0.088,2.508,8.537,3422.019
1484.99,8.5,7.398,8.67,35.951,2.19,89.806,101.305,2.451,19.415,8.788,17.02,23.938,0.078,2.459,8.536,3423.661
1485.06,8.5,7.395,8.67,35.196,2.189,89.69,105.299,2.056,19.323,7.861,17.034,24.474,0.04,2.446,8.535,3418.04
1485.14,8.5,7.392,8.671,34.992,2.188,89.569,107.754,2.047,19.396,6.873,17.182,25.035,0.06,2.444,8.535,3407.478
1485.21,8.5,7.389,8.671,35.065,2.187,89.538,108.407,1.984,19.629,5.954,17.457,25.674,0.046,2.432,8.536,3396.233
1485.29,8.5,7.387,8.67,34.074,2.186,89.678,109.202,2.02,19.977,5.328,17.818,26.424,0.007,2.434,8.536,3388.778
1485.37,8.5,7.384,8.666,32.21,2.185,89.965,112.224,1.913,20.339,5.123,18.165,27.249,0.089,2.439,8.536,3388.082
1485.44,8.5,7.381,8.663,31.643,2.184,90.323,118.781,2.061,20.56,5.272,18.35,28.106,0.064,2.441,8.536,3394.294
1485.52,8.5,7.378,8.66,34.227,2.183,90.742,126.635,1.864,20.478,5.635,18.213,28.952,0.088,2.437,8.536,3404.759
1485.6,8.5,7.375,8.659,39.07,2.182,91.258,130.926,1.928,19.983,6.116,17.651,29.723,0.105,2.427,8.535,3415.155
1485.67,8.5,7.372,8.659,41.321,2.181,91.819,128.509,1.868,19.065,6.532,16.665,30.366,0.076,2.415,8.535,3421.604
1485.75,8.5,7.369,8.661,37.501,2.18,92.197,120.389,2,17.82,5.784,15.371,30.861,0.041,2.404,8.535,3422.689
1485.82,8.5,7.366,8.661,31.376,2.179,92.132,109.894,2.032,16.425,3.804,13.965,31.198,0.099,2.393,8.536,3420.018
1485.9,8.5,7.363,8.658,27.507,2.178,91.607,100.85,2.077,15.086,2.278,12.664,31.395,0.055,2.381,8.536,3417.333
1485.98,8.5,7.36,8.653,25.738,2.177,90.902,95.207,2.064,13.988,1.474,11.649,31.522,0.077,2.375,8.537,3418.643
1486.05,8.5,7.358,8.648,25.366,2.176,90.369,92.22,2.061,13.263,1.074,11.041,31.632,0.106,2.374,8.538,3425.75
1486.13,8.5,7.355,8.645,26.036,2.175,90.178,92.05,2.063,12.997,0.87,10.909,31.771,0.092,2.369,8.537,3437.145
1486.21,8.5,7.352,8.647,27.54,2.174,90.258,95.633,2.105,13.262,0.771,11.302,32.004,0.095,2.364,8.537,3448.316
1486.28,8.5,7.349,8.654,29.795,2.173,90.416,102.989,2.2,14.151,0.743,12.259,32.36,0.11,2.359,8.536,3453.566
1486.36,8.5,7.346,8.664,31.798,2.172,90.507,112.193,2.189,15.749,0.784,13.751,32.824,0.085,2.382,8.536,3448.926
1486.43,8.5,7.343,8.673,32.152,2.171,90.48,120.359,2.263,18.041,0.924,15.616,33.349,0.096,2.413,8.536,3434.475
1486.51,8.5,7.34,8.679,31.038,2.17,90.316,126.685,2.106,20.827,1.244,17.559,33.874,0.141,2.449,8.537,3414.524
1486.59,8.5,7.337,8.681,30.156,2.169,89.944,131.17,2.005,23.74,1.942,19.222,34.33,0.092,2.464,8.539,3395.454
1486.66,8.5,7.334,8.68,30.694,2.167,89.215,132.868,1.704,26.341,3.361,20.304,34.645,0.081,2.463,8.54,3382.571
1486.74,8.5,7.331,8.677,31.528,2.166,87.979,128.867,1.658,28.266,4.199,20.659,34.799,0.051,2.443,8.541,3378.037
1486.81,8.5,7.329,8.673,30.026,2.165,86.254,117.576,1.538,29.33,2.616,20.326,34.823,0.054,2.426,8.542,3380.381
1486.89,8.5,7.326,8.669,26.526,2.164,84.313,101.976,1.678,29.567,1.502,19.496,34.774,0.065,2.411,8.542,3386.065
1486.97,8.5,7.323,8.665,23.467,2.163,82.544,86.45,1.581,29.186,1.06,18.423,34.728,0.129,2.402,8.543,3391.55
1487.04,8.5,7.32,8.664,21.208,2.162,81.233,72.875,1.61,28.471,0.913,17.342,34.731,0.071,2.397,8.544,3394.617
1487.12,8.5,7.317,8.667,19.378,2.161,80.522,61.427,1.61,27.654,0.903,16.405,34.77,0.082,2.394,8.545,3394.669
1487.2,8.5,7.314,8.675,18.253,2.16,80.597,53.349,1.656,26.848,0.931,15.668,34.767,0.089,2.389,8.545,3391.993
1487.27,8.5,7.311,8.685,18.546,2.159,81.819,49.027,1.712,26.059,0.902,15.117,34.649,0.066,2.372,8.545,3386.716
1487.35,8.5,7.308,8.693,20.712,2.158,84.475,48.298,1.628,25.245,0.804,14.709,34.382,0.052,2.345,8.544,3379.121
1487.42,8.5,7.305,8.696,24.473,2.157,88.268,49.874,1.531,24.384,0.695,14.424,33.967,0.055,2.291,8.544,3371.086
1487.5,8.5,7.302,8.693,27.694,2.156,92.168,51.746,1.434,23.537,0.605,14.296,33.453,0.061,2.198,8.545,3366.879
1487.58,8.5,7.3,8.687,28.079,2.155,95.032,53.642,1.375,22.88,0.54,14.421,32.893,-0.044,2.084,8.545,3371.082
1487.65,8.5,7.297,8.679,27.801,2.154,96.448,56.441,1.636,22.684,0.514,14.934,32.333,0.022,2.03,8.545,3385.575
1487.73,8.5,7.294,8.67,28.462,2.153,96.826,59.615,1.936,23.248,0.478,15.989,31.798,0.347,2.055,8.545,3407.752
1487.81,8.5,7.291,8.66,30.096,2.152,96.713,62.616,2.559,24.781,0.405,17.731,31.274,0.384,2.116,8.545,3430.827
1487.88,8.5,7.288,8.647,32.801,2.151,96.183,66.412,3.567,27.293,0.349,20.209,30.737,0.155,2.245,8.544,3446.717
1487.96,8.5,7.285,8.633,35.865,2.15,95.041,72.114,4.405,30.551,0.344,23.307,30.163,0.085,2.356,8.544,3450.52
1488.03,8.5,7.282,8.619,37.238,2.149,93.509,80.678,4.996,34.128,0.42,26.712,29.551,0.106,2.466,8.544,3442.762
1488.11,8.5,7.279,8.608,35.632,2.148,92.443,91.145,4.185,37.506,0.634,29.955,28.942,0.021,2.511,8.545,3429.104
1488.19,8.5,7.276,8.601,33.328,2.147,92.624,101.311,3.424,40.19,1.069,32.523,28.384,-0.067,2.549,8.545,3417.311
1488.26,8.5,7.273,8.598,32.125,2.146,93.912,109.315,2.607,41.796,1.473,33.99,27.908,0.015,2.552,8.545,3413.007
1488.34,8.5,7.271,8.597,33.356,2.145,95.279,114.688,2.164,42.12,1.611,34.141,27.506,0.042,2.523,8.544,3416.868
1488.42,8.5,7.268,8.595,36.06,2.144,95.68,116.861,1.778,41.177,1.702,33.035,27.156,0.09,2.483,8.542,3425.317
1488.49,8.5,7.265,8.594,37.849,2.143,94.808,115.838,1.548,39.2,1.635,30.974,26.784,0.047,2.451,8.54,3433.232
1488.57,8.5,7.262,8.595,37.831,2.142,93.062,112.536,1.727,36.581,1.561,28.393,26.316,0.087,2.436,8.539,3436.526
1488.64,8.5,7.259,8.599,36.248,2.141,90.978,107.484,2.388,33.781,1.536,25.73,25.759,0.083,2.428,8.538,3434.161
1488.72,8.5,7.256,8.606,34.246,2.141,88.852,100.698,3.018,31.22,1.51,23.341,25.137,0.079,2.422,8.537,3428.383
1488.8,8.5,7.253,8.615,32.651,2.14,86.857,91.491,3.2,29.177,1.454,21.449,24.472,0.057,2.437,8.537,3422.444
1488.87,8.5,7.251,8.623,32.066,2.139,85.308,81.268,2.755,27.737,1.378,20.122,23.782,0.146,2.455,8.537,3418.785
1488.95,8.5,7.248,8.627,31.611,2.138,84.61,72.54,2.35,26.84,1.273,19.318,23.081,-0.02,2.453,8.537,3418.07
1489.02,8.5,7.245,8.627,30.668,2.137,84.95,67.657,2.047,26.371,1.153,18.949,22.372,-0.01,2.44,8.537,3419.105
1489.1,8.5,7.242,8.623,29.949,2.136,86.094,67.109,2.157,26.228,1.067,18.933,21.683,0.107,2.421,8.537,3420.578
1489.18,8.5,7.239,8.618,30.386,2.135,87.502,70.192,2.122,26.333,1.072,19.189,21.051,0.058,2.405,8.537,3422.374
1489.25,8.5,7.236,8.614,31.66,2.134,88.643,76.448,2.182,26.593,1.2,19.609,20.473,0.06,2.404,8.537,3425.718
1489.33,8.5,7.233,8.612,32.735,2.133,89.267,84.104,2.143,26.881,1.485,20.049,19.911,0.077,2.396,8.537,3432.035
1489.41,8.5,7.231,8.611,33.409,2.132,89.436,89.425,2.155,27.091,1.935,20.384,19.327,0.099,2.401,8.537,3441.49
1489.48,8.5,7.228,8.61,34.167,2.131,89.351,90.187,2.161,27.169,2.513,20.552,18.703,0.011,2.393,8.537,3451.902
1489.56,8.5,7.225,8.61,35.355,2.13,89.206,87.262,2.146,27.12,3.153,20.571,18.065,0.059,2.401,8.536,3459.146
1489.63,8.5,7.222,8.61,35.882,2.129,89.155,82.656,2.207,26.985,3.46,20.51,17.474,0.052,2.409,8.536,3459.158
1489.71,8.5,7.219,8.611,34.455,2.128,89.292,78.264,2.249,26.795,3.084,20.437,16.973,0.1,2.41,8.535,3450.357
1489.79,8.5,7.216,8.613,32.311,2.127,89.6,74.735,2.272,26.529,2.461,20.366,16.531,0.065,2.418,8.535,3434.834
1489.86,8.5,7.213,8.612,31.245,2.126,89.98,73.147,2.274,26.131,2.005,20.257,16.1,0.052,2.413,8.536,3417.903
1489.94,8.5,7.211,8.608,31.648,2.125,90.349,74.067,2.23,25.541,1.757,20.044,15.655,0.06,2.42,8.537,3405.852
1490.02,8.5,7.208,8.598,33.182,2.124,90.733,77.875,2.244,24.716,1.694,19.667,15.159,0.001,2.419,8.538,3403.079
1490.09,8.5,7.205,8.582,34.931,2.123,91.276,83.502,2.227,23.639,1.837,19.079,14.615,0.029,2.429,8.539,3410.411
1490.17,8.5,7.202,8.565,36.845,2.122,92.113,90.065,2.222,22.315,2.243,18.254,14.09,0.093,2.433,8.539,3424.963
1490.24,8.5,7.199,8.551,39.327,2.121,93.228,96.603,2.199,20.778,3.006,17.197,13.635,0.059,2.434,8.538,3441.803
1490.32,8.5,7.196,8.543,43.115,2.12,94.493,101.463,2.176,19.103,4.018,15.963,13.246,0.045,2.431,8.538,3456.149
1490.4,8.5,7.193,8.54,47.638,2.119,95.822,105.964,2.164,17.411,4.576,14.655,12.907,0.039,2.43,8.538,3464.591
1490.47,8.5,7.191,8.539,49.727,2.118,97.216,110.887,2.09,15.829,4.417,13.393,12.6,0.028,2.422,8.538,3465.719
1490.55,8.5,7.188,8.538,49.117,2.117,98.656,114.734,1.988,14.452,4.182,12.277,12.316,0.088,2.416,8.538,3460.115
1490.62,8.5,7.185,8.534,47.337,2.116,100.014,115.578,1.971,13.322,4.271,11.361,12.046,0.025,2.399,8.539,3449.74
1490.7,8.5,7.182,8.527,47.531,2.116,101.118,113.255,2.095,12.432,4.646,10.646,11.805,0.048,2.388,8.54,3437.442
1490.78,8.5,7.179,8.519,50.475,2.115,101.901,109.85,2.124,11.752,4.953,10.109,11.609,0.072,2.383,8.54,3426.114
1490.85,8.5,7.177,8.51,54.007,2.114,102.468,107.364,2.138,11.25,4.943,9.716,11.483,0.043,2.376,8.541,3418.175
1490.93,8.5,7.174,8.502,53.837,2.113,102.953,106.228,2.097,10.892,4.836,9.439,11.457,0.072,2.38,8.541,3415.187
1491.01,8.5,7.171,8.496,49.881,2.112,103.37,106.174,2.247,10.648,4.884,9.25,11.53,0.09,2.374,8.541,3417.564
1491.08,8.5,7.168,8.492,46.962,2.111,103.61,106.904,2.338,10.487,5.068,9.127,11.693,0.075,2.364,8.541,3424.496
1491.16,8.5,7.165,8.49,45.04,2.11,103.581,108.347,2.276,10.389,5.169,9.051,11.944,0.042,2.354,8.541,3433.871
1491.23,8.5,7.163,8.489,44.269,2.109,103.293,109.787,2.167,10.348,5.071,9.017,12.27,0.033,2.356,8.541,3442.894
1491.31,8.5,7.16,8.491,44.166,2.108,102.81,110.45,2.176,10.369,4.918,9.027,12.637,0.088,2.358,8.541,3448.79
1491.39,8.5,7.157,8.494,43.473,2.107,102.156,110.507,2.163,10.463,4.897,9.092,13.011,0.075,2.36,8.541,3449.381
1491.46,8.5,7.154,8.498,42.375,2.107,101.31,110.5,2.206,10.641,5.055,9.221,13.366,0.065,2.364,8.542,3444.239
1491.54,8.5,7.151,8.501,42.157,2.106,100.288,110.687,2.244,10.904,5.356,9.421,13.698,0.071,2.377,8.542,3435.035
1491.62,8.5,7.149,8.503,43.611,2.105,99.212,111.46,2.276,11.237,5.718,9.686,14.036,0.052,2.392,8.543,3424.97
1491.69,8.5,7.146,8.504,47.232,2.104,98.289,113.08,2.214,11.61,5.997,9.998,14.434,0.086,2.407,8.543,3417.586
1491.77,8.5,7.143,8.503,53.219,2.103,97.709,114.09,2.153,11.985,6.15,10.324,14.901,0.07,2.414,8.543,3415.279
1491.84,8.5,7.14,8.5,57.158,2.102,97.53,112.976,1.981,12.323,6.36,10.628,15.442,0.048,2.421,8.543,3418.643
1491.92,8.5,7.137,8.495,55.047,2.101,97.643,110.909,2.203,12.596,6.862,10.88,16.023,0.084,2.423,8.542,3426.518
1492,8.5,7.135,8.49,49.865,2.1,97.832,109.672,2.255,12.789,7.667,11.06,16.591,0.081,2.422,8.541,3436.481
1492.07,8.5,7.132,8.486,45.208,2.099,97.913,109.6,2.591,12.903,8.282,11.164,17.124,0.073,2.42,8.539,3445.708
1492.15,8.5,7.129,8.481,42.562,2.098,97.837,110.042,2.653,12.952,8.07,11.207,17.632,0.065,2.425,8.537,3451.95
1492.23,8.5,7.126,8.477,42.779,2.098,97.658,109.512,2.594,12.96,7.356,11.214,18.138,0.063,2.434,8.536,3454.038
1492.3,8.5,7.124,8.474,44.391,2.097,97.422,107.032,2.39,12.956,6.867,11.209,18.664,0.032,2.446,8.535,3452.052
1492.38,8.5,7.121,8.472,45.848,2.096,97.125,104.259,2.632,12.959,6.8,11.211,19.22,0.049,2.458,8.534,3446.954
1492.45,8.5,7.118,8.472,48.474,2.095,96.748,103.401,2.857,12.983,7.01,11.23,19.774,0.034,2.47,8.534,3440.338
1492.53,8.5,7.115,8.472,51.854,2.094,96.324,104.275,2.947,13.03,7.244,11.265,20.312,0.092,2.477,8.534,3433.877
1492.61,8.5,7.112,8.473,53.521,2.093,95.962,106.466,2.633,13.092,7.348,11.31,20.87,0.046,2.478,8.534,3428.905
1492.68,8.5,7.11,8.476,51.92,2.092,95.773,109.938,2.039,13.157,7.331,11.357,21.475,0.045,2.477,8.534,3426.041
1492.76,8.5,7.107,8.48,49.018,2.091,95.778,114.076,1.962,13.216,7.265,11.398,22.175,0.045,2.468,8.533,3425.061
1492.83,8.5,7.104,8.484,48.116,2.091,95.905,118.292,2.11,13.265,7.203,11.432,23.039,0.036,2.447,8.533,3425.176
1492.91,8.5,7.101,8.486,50.307,2.09,96.045,121.555,2.135,13.311,7.139,11.463,24.059,0.064,2.437,8.533,3425.455
1492.99,8.5,7.099,8.486,53.54,2.089,96.128,124.031,2.066,13.366,7.027,11.5,25.2,0.076,2.425,8.533,3425.167
1493.06,8.5,7.096,8.483,54.148,2.088,96.131,128.08,2.123,13.448,6.889,11.555,26.421,0.032,2.42,8.533,3424.573
1493.14,8.5,7.093,8.477,52.207,2.087,96.04,135.225,1.999,13.578,6.816,11.644,27.666,0.083,2.428,8.533,3425.065
1493.22,8.5,7.09,8.471,49.699,2.086,95.812,142.587,1.935,13.785,6.879,11.784,28.926,0.106,2.445,8.533,3428.605
1493.29,8.5,7.088,8.466,48.42,2.085,95.384,145.66,1.716,14.114,7.054,12.006,30.226,0.077,2.453,8.533,3436.2
1493.37,8.5,7.085,8.462,48.048,2.084,94.729,144.579,1.932,14.62,7.268,12.341,31.56,0.087,2.454,8.534,3446.631
1493.44,8.5,7.082,8.459,46.58,2.083,93.88,144.252,2.119,15.354,7.486,12.807,32.894,0.045,2.45,8.534,3456.539
1493.52,8.5,7.079,8.453,43.497,2.083,92.915,148.378,2.33,16.341,7.697,13.388,34.2,0.073,2.45,8.533,3461.851
1493.6,8.5,7.076,8.445,41.439,2.082,91.924,155.935,2.204,17.561,7.617,14.035,35.423,0.035,2.452,8.533,3459.737
1493.67,8.5,7.074,8.435,41.467,2.081,91.006,161.401,1.828,18.958,7.135,14.684,36.517,0.057,2.452,8.534,3450.151
1493.75,8.5,7.071,8.426,41.909,2.08,90.249,158.93,1.564,20.469,5.702,15.295,37.51,0.085,2.44,8.534,3435.985
1493.83,8.5,7.068,8.419,38.76,2.079,89.685,147.01,1.481,22.032,3.507,15.849,38.434,0.137,2.418,8.535,3421.512
1493.9,8.5,7.065,8.417,32.389,2.078,89.276,128.14,1.368,23.594,1.974,16.348,39.294,0.079,2.382,8.536,3410.406
1493.98,8.5,7.063,8.419,28.384,2.077,88.98,107.004,1.4,25.095,1.213,16.788,40.098,0.042,2.342,8.537,3404.004
1494.05,8.5,7.06,8.423,26.826,2.077,88.819,87.235,1.378,26.482,0.86,17.161,40.833,0.114,2.307,8.537,3400.961
1494.13,8.5,7.057,8.427,26.206,2.076,88.847,71.547,1.424,27.734,0.705,17.478,41.485,0.072,2.284,8.537,3398.601
1494.21,8.5,7.054,8.428,25.25,2.075,89.059,61.061,1.411,28.888,0.654,17.8,42.101,0.119,2.282,8.537,3394.888
1494.28,8.5,7.052,8.427,24.419,2.074,89.37,56.201,1.415,29.999,0.661,18.231,42.715,0.09,2.277,8.538,3389.596
1494.36,8.5,7.049,8.424,24.577,2.073,89.689,55.563,1.439,31.066,0.689,18.858,43.318,0.084,2.27,8.538,3384.529
